Player Name,Ping,Kills,Assists,Deaths,MVP,HSP,Score
El Professor,15,27,4,13,6,40,70
Godric Gryffindor,24,16,1,15,0,43,35
ZyWoo,17,10,4,14,2,10,34
Simple Sharma,0,5,2,9,2,57,16
R★,0,20,1,18,3,47,41
DC,7,16,3,18,0,31,40
ѕ¢σяρу,43,12,3,17,0,33,29
Fe|!x -,26,12,1,22,2,53,25
Err0r★,31,9,4,18,0,44,22
sn0w,31,26,2,13,6,50,70
Darktitan27,30,22,2,15,5,50,48
DNB,49,20,4,14,2,25,48
abhi17,24,13,6,14,0,15,42
Noobi3,37,10,1,15,2,20,22
Spidey^,50,29,2,20,4,27,67
N-.-B,49,28,6,20,3,46,67
Ȿ𝙥𝙪𝙣𝙠𝙮,76,19,3,21,4,47,43
♛₲₳₦₲₳Ɽ●♥™,31,20,1,19,3,28,42
☣CATbomb☣,28,16,5,21,0,50,41
sn0w,30,22,8,22,5,45,62
DNB,45,21,5,19,4,14,57
Darktitan27,28,23,1,27,3,39,50
Noobi3,0,18,4,23,3,22,42
abhi17,30,16,3,22,0,25,36
No idea,47,30,6,21,2,40,67
sZMeister,45,26,3,21,3,46,66
abhi17,45,24,8,19,5,33,65
Bot Pistol to Silver,31,19,5,28,5,42,50
kamdar,45,18,6,24,0,50,46
sasha,68,42,7,20,7,52,99
::BloOdY_elF::,9,25,7,22,3,52,65
siron2133,74,23,6,25,3,56,56
bats,70,16,5,23,0,50,45
Fogripper,53,7,4,27,0,57,20
xHausted,66,5,0,1,0,80,10
Mack,43,4,2,3,0,75,10
X4MMY [ 미국 병사 ],31,3,0,1,0,66,8
✪ Fettishlol,62,2,1,2,0,0,5
alluzera,17,1,0,2,0,100,3
abhi17,34,3,0,3,0,0,6
WARdreams,28,2,0,3,0,100,6
BlackBeard,0,2,0,3,0,50,4
Berlin,0,1,0,3,0,0,2
Archer,65,1,0,3,0,100,2
Bulla - Rakhta hoon khulla,72,25,4,21,3,46,60
firebolt4evr hellcase.com,58,18,3,20,3,22,46
abhi17,36,16,4,18,0,25,44
1 C ! T ! N,55,13,9,22,0,38,37
pEhnol,39,14,5,21,0,35,35
✪ Hades,25,21,3,15,5,52,61
Greynade | Youtube,7,25,6,17,3,28,59
✪ BOT,89,21,7,20,3,38,55
SCAR KiD,5,17,3,16,0,23,47
JuJu,31,17,6,19,4,29,43
abhi17,45,24,8,19,6,29,68
Metro Boomin,42,13,1,13,0,25,37
pEhnol,61,13,1,20,2,46,33
RDX,92,10,4,20,0,40,24
Deadshot,41,10,1,22,0,20,23
GHO$T,85,30,1,17,7,38,63
MARCOS,10,18,1,13,4,44,54
Jon Snow,50,18,9,19,3,44,46
Mommy,42,16,5,17,0,12,40
5K1nnY,71,12,2,11,0,25,34
𝙖𝙡𝙛𝙞𝙚,42,27,6,15,5,25,68
Krisp,43,23,6,16,6,30,64
"Gucci` $~wAg^# | ""nOthing""^^",43,17,6,20,0,29,42
abhi17,22,10,6,17,0,10,33
Self Reliance,50,12,2,21,2,25,27
<blackghost>,9,27,0,17,0,25,56
kellツ,71,17,5,19,2,29,50
MD_SHAH,44,16,4,20,4,37,40
xX-Matriox-Xx,43,12,2,19,0,33,31
𝙨𝙪𝙘𝙘,0,2,3,6,0,33,7
Wilfrod Brimley,16,27,5,8,3,40,63
Supreme Leader -THIC LIFE,35,26,4,7,7,26,59
<BLANK>,9,14,4,15,2,35,34
sharpshooter,31,14,3,13,3,50,33
Lockdown 4.O,32,10,3,15,0,60,29
Krisp,39,13,2,19,0,61,34
𝙖𝙡𝙛𝙞𝙚,45,12,1,18,2,33,33
Self Reliance,53,12,2,15,2,16,32
abhi17,24,13,3,21,0,30,31
DON'T TOUCH MY BRA,29,8,2,18,0,12,22
deathslayer2711,0,4,0,8,0,0,8
GOthboi16,26,3,2,10,0,33,8
Darktitan27,0,28,4,25,5,51,64
sn0w,47,20,6,23,2,35,55
sammy,49,19,2,20,3,31,50
DNB,61,21,1,22,4,23,49
abhi17,39,19,4,19,0,31,45
Primas19,83,24,5,20,4,29,58
✪ J ₳ ℟ ℣︎ ї S ✪,99,25,1,22,4,24,57
✪ SpawN,40,24,4,21,3,54,56
Jach_Hammer,54,19,1,25,2,31,51
SCORP!ON---->>,35,16,6,20,2,37,43
_Cylo^🌴,27,31,3,13,5,58,67
That's what she said!!,31,22,7,12,6,18,54
Trend Follower ⭕⃤,12,20,0,8,4,25,42
ShadoW,11,10,7,16,0,20,29
Slash,37,9,4,17,0,66,22
ӍГ. թѦИԀѦ,38,23,3,19,3,47,51
Proto,70,12,1,18,0,75,31
✪Kaffka,85,13,0,18,0,53,28
KinG oF SpaDes,58,8,2,18,0,62,27
abhi17,26,10,2,19,0,40,22
✪ ᴍᴀɢɪᴄx,5,25,5,21,2,40,60
!silvery nub,26,27,4,21,3,10,58
scoowin,37,19,5,24,5,57,45
NO,42,16,8,23,2,50,42
||Templar||,33,13,5,26,0,30,33
abhi17,25,26,10,23,2,30,69
𝙖𝙡𝙛𝙞𝙚,43,29,4,17,4,27,68
Self Reliance,54,26,5,23,4,42,59
Krisp,34,23,6,16,6,39,59
yomevijaya,61,10,3,22,0,30,25
GordonFreeman,31,19,2,13,4,15,47
Coconut Tree 🌴,26,19,3,18,2,36,44
他妈的老板-又名-独狼,78,19,1,15,0,47,42
Dracarys,11,10,4,19,2,30,25
Mandragora.- f u 英 y -,19,10,3,19,0,30,25
DNB,40,22,6,15,5,27,67
sn0w,30,21,2,16,6,52,56
link1n,26,15,2,14,0,26,40
abhi17,19,15,5,20,2,26,37
pEhnol,38,11,4,12,2,36,35
VBlazE,72,18,3,16,4,50,43
deku : scarface,58,17,3,21,2,41,39
Viper69,70,16,1,18,0,18,36
adznr,0,11,2,16,2,33,29
ThisWillBeTheEndOfWakanda,28,8,9,20,0,37,29
DNB,37,30,4,12,6,20,76
sn0w,29,23,6,15,4,60,65
pEhnol,35,14,5,14,0,35,45
link1n,24,14,2,13,4,28,40
abhi17,23,9,3,17,0,44,26
dp #C'est_la_vie,71,23,3,21,0,65,53
Tokyo,31,21,4,20,3,38,51
Mr_N0b0dy,55,19,2,20,2,68,51
RasMulla,56,24,0,20,5,25,50
abhi17,0,9,7,24,0,55,27
Big Smoke,26,28,5,17,4,39,63
CHAI PANI,36,29,1,23,5,37,62
Kirisame エラー,25,20,2,15,3,25,55
PANDATji,27,16,6,19,2,50,44
$#@!i/\/,16,12,4,23,2,38,33
๖ۣۜLeOoO,61,25,5,10,6,28,55
Emergency Yadav,66,23,4,8,4,30,54
FLicKeR,31,18,4,12,3,27,40
XSNEAKY,44,13,1,7,2,46,29
PraLit,31,8,3,14,0,33,19
CoKaiN3,31,15,2,18,0,46,32
I feel like a beast of burden,93,13,1,16,3,61,32
abhi17,30,9,2,18,0,44,20
Akríveia,56,8,1,17,0,37,19
HALIME SULTAN,140,5,3,19,0,40,13
SIREN HEAD,16,44,5,16,9,52,108
❤︎ Bella Chai ❤,43,28,4,16,4,32,74
abhi17,26,21,8,22,3,38,51
♆ Krísttfer ツ,92,10,2,19,0,20,24
mishrajii,91,6,8,23,0,16,21
TOKYO^,34,28,5,19,7,50,67
♛R3VAMP♛,74,20,7,22,3,60,49
Deathstriker,69,19,4,23,2,63,45
KaKaSHi,33,16,5,21,0,43,40
CuciPiring,64,13,2,24,0,38,37
winterrr,31,38,10,20,4,39,90
Magento,29,27,5,19,0,33,71
RavaaN,24,23,3,19,7,39,59
skechers,28,16,5,21,0,31,44
VeNoM Snake,26,14,5,20,3,21,40
link1n,23,27,3,24,5,35,65
☆ I LIKE IT |,65,23,4,23,4,43,57
abhi17,26,19,8,24,2,42,51
PsychoSiD,31,16,5,25,0,18,47
OpTicIND forsaken,33,13,1,23,0,46,32
♛Mr.SkullCrusher♛,19,28,5,16,5,32,64
⭐ L I E .,31,23,3,15,3,47,52
⭐DD⭐,37,19,5,16,4,15,43
Scorpio,16,16,7,15,0,31,43
Crusher,15,17,5,15,3,35,39
FroZzeN,7,25,3,19,3,36,57
link1n,31,19,4,22,3,26,45
abhi17,26,11,2,20,0,18,30
sn0w,0,11,4,20,0,54,26
$tealth$hooter,28,7,3,21,0,57,20
DNB,64,26,5,19,6,19,74
Darktitan27,46,26,8,23,3,69,67
Ân Hàng Hiệu,69,27,3,21,5,59,60
link1n,33,16,4,16,2,31,46
abhi17,52,13,4,23,0,38,35
RyKØ™,49,29,3,21,5,55,71
-=ReD FLasH=-,41,21,3,25,4,28,64
Pepé Le Pew,31,20,3,23,3,40,50
Os,31,20,5,22,0,66,48
nix,51,13,5,22,0,38,33
Darktitan27,44,28,0,21,5,25,59
DNB,66,22,5,23,3,9,52
sn0w,47,20,7,24,3,50,49
abhi17,50,15,1,21,0,20,33
link1n,48,9,2,23,0,44,22
★Termin@oR★,5,29,2,18,3,27,64
AK1LL,51,25,5,16,4,48,62
ุ,20,22,6,21,3,31,50
Prince hellcase.com,63,20,5,17,2,25,45
Zombie,47,16,7,22,4,43,39
Dear God,46,34,3,18,6,44,80
* v_devil *,28,18,4,23,2,72,41
✪ L A K S H A Y ✪,0,15,5,22,0,46,35
OneTapzZz,27,10,1,22,2,40,30
★★★  Panda  ★★★ csgocases.com,5,8,2,25,0,50,20
Darktitan27,37,29,8,15,5,34,74
abhi17,23,27,8,18,5,18,65
sn0w,25,25,3,20,2,48,59
DNB,41,21,2,17,4,19,54
link1n,31,9,1,15,0,44,23
Optimistic The goat,24,24,2,16,2,58,60
LULWA,54,26,2,23,5,53,59
Andromeda.tc,59,24,3,22,4,29,55
Antiquityking GG,29,20,4,21,2,33,52
kingslayer,59,19,3,23,3,21,46
𝙖𝙡𝙛𝙞𝙚,63,27,1,16,5,48,73
abhi17,26,27,3,24,2,25,62
xat0r,32,21,11,26,2,23,60
Krisp,37,14,3,23,4,21,40
Self Reliance,51,15,3,25,0,26,34
s u c c  d i k k,26,19,4,18,5,42,48
unLucky man,20,18,5,17,2,38,42
sK1p,24,14,1,18,0,21,32
leebrinith,78,12,0,21,0,16,26
HlloThere,105,10,2,21,0,30,22
abhi17,26,25,4,12,3,40,60
xat0r,25,17,4,16,7,35,53
Krisp,42,17,3,12,0,35,48
Self Reliance,52,19,5,17,4,31,47
𝙖𝙡𝙛𝙞𝙚,55,17,4,16,0,35,43
hans,21,25,5,19,3,52,60
ɘɭ_ĸʌpɩtʌŋ™,21,23,4,17,5,34,60
sTaNLey,24,16,4,18,0,50,49
乇 ㄥ 丨 ㄒ 乇,17,19,5,14,3,15,47
butooy,5,19,3,22,4,31,45
TheSlightLight,59,22,7,20,3,36,55
abhi17,47,20,7,20,0,25,54
COCK MAGIC,33,14,5,20,3,42,47
.::ElectriX::.,44,19,0,21,2,21,43
jeff,58,15,0,21,2,53,37
abhi17,49,20,6,7,5,15,46
Aegon Reborn,5,18,2,8,2,22,39
link1n,42,17,4,9,2,5,38
audjpyplsiloveu,31,15,5,9,5,33,37
pr0jan,70,14,5,11,2,35,35
r3x,22,13,3,17,0,30,30
Mr.KG,33,9,1,17,0,22,25
NOOBITA NOOOBI,37,10,2,16,0,60,24
DeadShot,42,6,0,17,0,16,13
KOS,0,1,2,9,0,50,4
Darktitan27,29,27,1,19,3,44,55
link1n,31,11,6,16,0,0,29
DNB,46,10,5,17,2,10,27
abhi17,25,8,3,16,0,37,19
pEhnol,39,4,2,17,0,0,12
crime master (gogo),41,23,2,9,7,52,65
Baazigar420,32,18,2,9,2,50,54
UNCLE,39,19,0,9,3,26,41
starlight,25,17,5,16,4,29,41
Auxin.wow~,69,8,5,17,0,62,24
DNB,37,30,5,18,5,26,67
Darktitan27,36,25,4,19,5,56,58
abhi17,23,20,2,18,3,30,44
link1n,31,11,1,16,2,36,30
pEhnol,39,7,3,15,0,57,23
chewt commute,31,29,1,17,2,51,65
refl7ction,5,24,3,19,5,16,52
slim lady !,55,13,3,21,0,46,31
MUSKURAYEGA INDIA :),80,11,1,18,0,36,26
kudi,51,8,3,18,2,22,24
Jager,31,29,6,12,5,62,69
Grzegorz Brzeczyszczykiewicz,187,21,3,11,0,33,51
Bach^a0,11,17,5,14,4,35,47
║▌║▌║RivAL║▌║▌,74,21,0,12,5,38,46
Dr. Pill Coulson II: JTTB,31,12,7,21,0,33,34
abhi17,20,21,2,19,2,14,46
sn0w,31,17,3,20,2,52,41
Zer(0),0,13,1,18,2,30,33
link1n,31,12,2,21,0,33,28
COMRED,5,6,5,21,0,57,25
Darktitan27,28,29,9,26,5,51,70
abhi17,31,22,4,20,2,22,58
DaNooBro,38,21,2,20,5,47,51
p3ni5,249,20,0,22,2,40,51
sn0w,31,18,5,26,0,44,46
Juicy KILL THIEF,32,31,5,25,5,35,73
✪ STARBOY,6,23,5,20,3,39,55
pixis,11,21,6,22,3,23,55
ɴ𝟷ɴᴊᴀ,5,23,2,23,3,39,53
BerLiN,11,16,5,20,0,50,49
DaNooBro,46,20,4,9,0,20,45
sn0w,31,19,4,9,2,36,45
p3ni5,247,15,6,13,4,40,41
Darktitan27,24,16,3,10,7,35,37
abhi17,21,13,2,14,2,23,32
ɢᴇɴᴏs𝟺ᴜ,35,14,3,17,0,35,32
☯LEFTY,68,12,2,17,2,33,32
omEg@,29,13,3,16,0,46,30
K1ng Eng1ne,21,8,1,17,0,37,17
Ram,0,7,2,17,0,42,16
Ey`s,117,23,5,23,2,56,60
Señor Akiet,76,27,2,19,5,28,59
Retjen,59,23,5,23,4,34,53
Tauco,55,17,5,22,0,23,43
✪ CJ,44,17,3,20,2,23,42
sn0w,47,27,9,23,3,29,75
Darktitan27,47,28,3,23,6,46,59
abhi17,40,25,4,19,4,32,59
link1n,44,12,9,20,0,25,40
p3ni5,230,14,4,23,2,35,36
Darktitan27,17,27,7,19,5,51,63
sn0w,23,24,6,21,3,25,63
sammy,31,24,3,20,2,25,55
DaNooBro,47,20,3,19,3,35,44
abhi17,34,12,5,22,3,33,29
AtmaNirbhar Owl,31,27,2,18,2,66,62
m0unta1n,31,21,6,22,3,42,52
Atmanirbhar Stryker,31,22,3,22,3,31,49
Inspr0n,26,20,1,21,4,20,47
k1te ◥► ◄◤,24,11,4,24,0,54,27
Come 2 MaMa,53,27,7,13,6,55,69
Red Hammer,42,19,7,13,2,52,59
メ乛𝕊丨 爪 ㄗㄥ乇,68,24,3,14,4,37,58
NOODLE GAMING YT,21,17,7,15,3,41,46
N◕‿◕ne,59,16,1,17,0,37,36
sn0w,31,20,3,21,3,23,58
Darktitan27,27,22,5,22,2,50,56
DaNooBro,36,15,0,19,3,53,46
sammy,31,9,2,21,0,33,24
abhi17,28,5,6,21,0,40,18
sn0w,32,27,4,21,5,44,69
Darktitan27,29,27,6,18,4,59,65
DaNooBro,42,22,10,19,2,26,59
sammy,31,20,2,19,4,23,51
abhi17,30,16,9,24,0,18,48
-=}{Max}{=-part time noobda,13,30,3,22,4,50,69
cl_toggle 1,63,20,1,22,5,45,57
✪FLY™,47,19,2,23,2,47,42
gg,9,12,8,26,0,16,32
Negative           -,0,5,3,5,3,50,23
AnaHiro,99,26,3,19,5,46,64
000000,57,17,0,20,3,47,48
Galer,69,15,8,22,2,33,46
WickedDino,12,21,1,26,2,33,44
✪ BLACKSTAR,57,20,2,23,3,40,43
sn0w,53,31,11,20,6,35,75
DNB,63,24,6,18,2,32,60
p3ni5,230,24,5,21,2,12,56
nants,71,16,5,19,3,43,45
abhi17,39,14,4,22,2,28,33
ＧＲＩＭ,28,27,7,23,5,3,70
abhi17,50,25,4,21,4,28,65
Byte Biceps,30,25,4,19,0,32,64
⭐️⫸Ｑ Ｒ Ｏ Ｘ⫷⭐,62,25,7,23,3,36,60
pappu,31,17,7,21,3,29,50
Y3Shead,103,29,3,20,5,24,68
KNTL,65,21,4,25,2,42,54
Shinz97,125,22,7,24,4,31,51
M0rtalSava9e,128,17,6,25,2,47,42
TerAPunk tradeit.gg,137,18,2,25,0,33,41
HyDrA,63,27,4,19,3,40,63
abhi17,21,24,5,20,4,58,58
ch4myG0D,54,21,3,16,5,33,54
♥ HAMMER ♥,92,19,3,21,2,40,45
Alphaphoenix,22,15,1,21,2,26,38
hum4n1ty,31,17,0,20,2,41,57
TAIMAHI,47,21,5,22,3,19,53
DeV,72,21,3,21,0,19,46
Chhota Pilla,41,21,2,22,5,52,44
KillerCupid80,5,16,4,22,0,43,36
POWER OF PiTTHi,27,48,2,17,8,50,106
abhi17,52,23,3,24,4,34,55
H4RRY,26,19,3,19,2,42,51
Eberechi Eze,5,9,2,26,0,11,26
⚡ §Ū§P€©Ť£Đ ⚡,0,6,2,15,0,50,14
HESH4M,70,26,3,16,4,23,70
Eᴠɪʟ Mᴏʀᴛʏ,53,26,5,24,2,57,59
KeN KaNeKi,72,21,4,23,2,38,56
sAMURAi senpai,31,19,2,22,5,36,53
`NoGHTe-,61,20,3,22,0,40,48
SOLITIX,79,23,6,20,4,47,54
BOT ONE,9,21,4,16,4,47,48
rinzler09,52,20,6,14,3,22,46
dr drake ramoray,57,17,4,12,3,22,40
☯PUNISHER☮,43,17,3,16,2,52,37
GLADI,10,26,3,20,3,50,55
abhi17,44,19,4,19,3,26,46
Joe2k,40,13,3,23,2,30,30
GѦßß∀я,81,11,3,21,0,45,26
AG.ChAoO♚,20,8,1,19,0,50,19
FaZe⚡MrHelp,42,25,1,9,6,64,56
Frosty Jr,63,19,3,8,2,42,48
equilibrium,64,17,1,10,4,29,42
Pzy,18,18,2,15,4,50,39
d1abl0,48,5,1,12,0,20,14
abhi17,26,13,3,17,2,53,40
Bad Player,102,16,0,15,0,43,32
✞︎✞︎SmOkeY ☠︎☭™,39,12,0,20,0,0,24
link1n,31,11,0,17,0,54,23
Redgang1,0,0,2,17,0,50,2
abhi17,23,32,9,23,4,28,80
link1n,31,28,5,16,3,28,72
twitch.tv/noobotandrea,66,15,9,20,2,20,41
pEhnol,100,10,3,19,3,10,27
kInG,0,12,0,7,4,33,24
ASTRIX  - De^^p JunGLE walk /.GG,49,27,7,22,6,29,76
⍟ magikwow,15,23,6,25,2,47,55
kino,60,19,3,19,4,31,45
flipperrrrrrr™,5,16,4,19,0,18,42
bodybuilder,0,-1,2,10,0,100,2
Ali,31,28,5,10,6,53,70
panicmeister*,57,21,5,10,4,57,49
cswong,70,14,5,16,2,28,33
FT <3 piCpJA,31,14,3,9,2,21,33
xHausted,64,9,2,11,2,44,22
+NIO MASOUD,31,23,3,16,2,34,56
link1n,31,12,3,16,0,50,31
Sinisteя,27,10,3,18,0,60,23
abhi17,26,9,1,18,0,66,19
pEhnol,97,2,1,18,0,0,5
Furuki,63,15,1,16,0,46,35
abhi17,0,7,4,17,0,14,18
link1n,46,8,1,17,0,37,17
.,0,3,4,16,0,66,11
pEhnol,91,4,2,17,0,25,10
𝘷𝘪𝘹𝘹 乡,63,27,3,8,7,29,63
Mota Bhai,69,21,2,8,3,52,49
KAMUI乡,54,12,5,8,3,33,44
PeLinA rUgRat,69,10,5,5,2,20,35
SZhu,46,13,1,8,0,23,27
fUcKinG nOboDy,38,19,3,18,0,15,47
abhi17,24,17,0,18,4,52,40
Neopazh | swap.gg,47,17,2,22,2,52,39
DEMON- G0D or B0T ?,59,11,4,18,0,9,31
link1n,26,8,4,19,2,25,25
HòrRid Hêñry,20,20,4,13,3,65,58
MataNoid,25,23,2,14,4,21,54
refl7ction,8,22,3,13,5,22,53
ZYDEN,21,19,2,15,0,21,46
Doordarshan,15,11,5,17,3,36,38
Darktitan27,27,40,1,15,10,60,84
abhi17,17,20,4,17,3,30,52
DaNooBro,35,24,0,17,0,29,48
sammy,31,10,3,17,2,20,28
link1n,30,9,2,14,0,22,24
****L@T!F****,11,24,2,23,3,29,56
AK_7,11,20,2,19,3,30,45
아이유 (龍),74,18,5,20,0,55,41
신류진,62,9,2,22,2,33,24
aloe_vera,105,9,0,19,0,33,18
[R]onney,15,33,3,18,8,18,75
ssstttttt......,50,28,4,14,4,37,72
kr1sh  :),67,19,9,22,0,57,53
sNa1p™,70,14,7,14,2,21,43
❟❛❟ MADARA UCHIHA ❟❛❟,63,11,5,19,0,54,33
japanboi97,11,27,5,22,3,25,66
sameer47ak,15,22,3,21,5,40,61
OnceUponATime,0,18,0,16,0,44,41
abhi17,42,12,2,22,0,61,28
KEVIN,0,1,1,12,0,0,3
Joker,62,19,5,19,6,42,57
MLK,46,17,4,19,0,47,41
AA,70,14,1,18,0,21,32
M33TMPLAYS,62,11,2,19,0,18,26
Zooted,53,9,3,19,0,66,24
abhi17,22,24,9,15,6,33,58
✞  Ś Ṁ Ă Ź  ✞,42,22,4,16,3,36,54
chery,27,18,4,10,3,33,47
|| ShredX ||,71,18,1,17,3,38,43
ScrEwZ,102,12,0,12,0,33,30
✪Rabbit.^,5,20,4,19,2,30,45
Meta X Lord,33,18,2,20,2,33,44
PrIy@n$h,31,15,5,19,3,60,44
✪ 𝙏𝙝𝙖𝙠𝙪𝙧𝙁𝙡𝙪𝙨𝙝𝙖_,20,10,7,20,0,40,34
Sha[D]oW_,69,12,6,20,0,23,31
Veanus,62,26,2,16,3,23,67
L,31,19,3,12,4,42,54
Look me in my eyes,64,23,3,18,5,30,51
abhi17,27,17,3,16,0,47,42
link1n,26,14,7,14,3,28,42
abhi17,24,24,6,16,6,29,66
Spotify ON,96,25,2,21,5,36,57
kunneyS,32,22,1,18,0,40,47
link1n,30,17,4,17,3,23,41
pEhnol,36,8,5,25,0,50,26
OSLO,5,29,7,20,0,20,69
CK - Raavan,138,23,5,18,6,47,56
TY - Meghnad,49,21,2,18,2,28,50
Meap#Team_burden,26,17,3,19,0,29,43
Kintama,24,7,4,21,0,57,22
Zhy ||,63,26,3,14,5,38,59
𝐖𝐨𝐫𝐭𝐡 𝐈𝐭 ||,63,18,2,18,0,55,41
FRICTION,65,11,6,22,0,41,30
R.V,84,9,4,18,0,55,24
duckworth lewis,0,4,0,6,0,25,8
abhi17,36,22,5,14,5,36,64
link1n,31,21,1,13,3,71,53
Ironhide,54,18,5,16,3,16,48
daddyondrugs,54,16,4,14,3,37,47
HuNTeR,26,12,3,18,2,50,31
✠Vā'īṭa,16,34,4,17,6,50,82
HELLBOY47 2.0,7,31,7,13,7,43,72
ARIZON,5,14,6,20,2,26,36
FRICTION,36,13,2,12,0,35,34
R.V,60,5,3,18,0,20,13
abhi17,27,22,3,19,3,13,55
Self Reliance,55,21,3,18,0,52,50
link1n,31,16,6,20,3,25,42
Krisp,32,14,7,22,0,21,37
sfz,30,5,1,21,0,40,13
ঔৣscootboy1500,34,35,3,19,4,38,83
Max,15,17,6,21,3,35,59
𐂃𐂃,51,23,1,21,3,17,53
abhi17,0,16,10,23,3,12,44
nikal lavde,79,19,5,24,0,42,43
Superk1d,86,24,7,25,5,37,63
tOXIC_OP,99,19,4,22,3,50,61
smexy :|,76,23,2,24,3,16,51
✪ PhantOm_BladZ ✪,111,21,2,20,3,18,51
f0rcE,127,15,5,21,2,26,39
Playing by the books,41,22,8,18,7,31,63
Sh4Dy,72,25,2,19,3,36,54
M3GH,45,21,5,17,4,23,54
UC,70,17,1,19,2,38,38
PUBG MOBILE CONQUEROR,31,15,4,18,0,37,37
Devavruta Bhishma,15,27,3,20,3,44,57
KKK,55,17,7,19,0,29,47
TheLaw,16,19,1,21,5,26,39
abhi17,42,16,3,23,0,25,35
Keep It Alive,71,10,2,19,0,0,24
Darktitan27,29,48,5,16,7,43,117
abhi17,21,24,4,22,6,33,56
DaNooBro,38,20,5,22,0,15,51
p3ni5,228,13,6,24,0,38,37
sn0w,30,10,10,26,0,30,35
HackingJack <3 Kurisu Makise :*,14,31,5,22,4,48,73
CodeSid,29,29,4,22,6,17,68
ʜ ᴏ ᴀ x x,41,20,8,24,3,45,51
MetaKnight,14,17,5,23,0,17,41
ululululu,0,6,4,13,0,42,19
Baba .B -| #HaryanaRoadways,62,32,6,22,6,28,77
deezero7,74,18,5,24,0,55,48
✪ Tom,61,18,6,21,3,33,47
'ReKiT,42,17,2,25,2,35,43
jeffrocker,39,13,4,23,2,30,38
DaNooBro,45,26,8,21,4,30,65
sn0w,31,27,6,22,5,29,62
Darktitan27,22,24,5,19,3,62,60
abhi17,29,21,2,17,2,19,51
link1n,31,17,7,19,2,52,48
Walter White.,16,21,2,15,3,33,46
s4mple,73,15,7,19,3,26,37
DEAD_SHOT,27,13,2,19,0,61,30
Xyp9x,49,11,3,19,0,27,26
Blessed-,73,10,0,18,0,45,20
Darktitan27,43,25,2,15,5,52,56
DaNooBro,56,20,2,13,4,45,51
sn0w,47,14,5,15,2,40,44
abhi17,42,16,5,18,4,50,40
link1n,46,13,2,11,0,23,31
dEviL-fTw,54,28,8,24,5,25,66
↔SwaSH║BucKLeR↔,52,26,4,23,4,19,60
lucif3r99,63,25,0,23,2,44,54
Hakuna Matata,21,11,6,20,0,27,37
Singh_M,87,11,6,21,0,27,32
sn0w,31,43,8,21,10,34,104
link1n,31,17,5,19,4,61,46
abhi17,46,19,4,23,0,63,43
Acheketa,69,16,3,18,2,12,42
Thomas Shelby,171,12,2,21,0,16,28
Heavy,109,28,4,23,5,58,62
abhi17,37,25,5,18,5,48,62
Impuls3,33,21,5,24,3,42,51
M♥jestic,84,16,2,23,0,23,39
link1n,46,8,3,20,2,37,27
NOKIA3310,27,29,6,22,5,31,66
Adarshgod,31,25,3,20,3,40,59
pr0p,36,23,3,22,3,34,57
【 P 1 E 】,55,19,4,19,3,63,53
lucky guy,91,10,5,17,0,36,28
Ṩⱥⱥժ 彡,11,36,3,21,4,27,81
Ａｃｅ,6,37,2,22,6,40,80
M.K,52,15,3,21,2,33,44
lord chinchin,108,13,6,22,4,38,43
PD69,58,7,3,22,0,57,18
KH@N,58,36,3,21,5,50,85
Cheeko x),73,26,4,19,4,46,62
abhi17,69,21,4,22,2,33,53
link1n,63,17,6,21,2,17,42
Extnct,73,9,7,25,0,77,30
Tssunami-,47,26,5,15,5,15,65
abhi17,48,22,5,14,4,31,52
Darkshadow1443,50,21,4,18,4,47,46
신유나 tradeit.gg,57,17,7,17,0,35,46
cl_toggle 1,92,15,5,16,2,40,43
|\/|3RL!N,40,23,4,21,2,43,54
Unskilled N0va ♘☹,60,21,5,19,2,28,48
Team_Champion_Yash|NoscopeGod|,43,11,2,19,2,45,39
Agent king,32,12,3,18,0,50,32
☆༒DeePaYaN︻デ═一,75,13,2,22,0,38,28
:D,53,28,1,9,5,39,59
fAz,62,23,6,15,4,56,52
Farhelelelelelelelelele,65,16,4,10,3,17,45
young mom,63,19,2,13,2,47,42
Exia,60,13,7,13,2,7,38
✪bonzaiKH✪,0,17,2,16,2,52,39
馬鹿外人(𝙋𝙆𝙂),47,13,3,21,3,46,33
H1RAGA,88,13,3,20,0,61,33
abhi17,0,8,4,21,0,37,26
Kamikaze,50,8,1,21,0,62,17
Twistzz,18,18,4,21,2,38,49
get_rekt,30,20,3,22,0,42,44
josh #road to silver,18,18,2,25,5,38,42
kisses is chill,41,17,1,19,4,22,39
NEEEEEEKO,45,16,3,21,0,31,35
abhi17,27,30,5,15,5,26,83
FerGoD,41,26,4,20,4,42,58
Aer!c0,28,22,3,19,3,18,51
_unknowngamer_,47,20,5,21,3,15,45
Hans,34,8,2,16,0,37,21
abhi17,38,44,7,17,9,26,115
alvi404,85,20,3,22,2,15,51
Trevize,34,16,3,22,2,6,47
Clericus,171,12,4,23,3,8,46
SuperSaiyajiN キリトくん,74,11,5,21,0,25,33
Ramskuyyyyy,46,28,3,20,3,24,68
NARUTO,95,24,6,22,4,12,68
RD ~29,27,19,7,22,2,42,52
lonewolf55,112,17,1,20,0,23,39
ALMOST,110,14,5,22,2,42,34
abhi17,43,29,3,24,4,24,65
Alpiviar,52,21,5,23,3,33,48
FireHart,27,17,2,22,0,33,46
psy~co,19,17,3,20,4,38,45
<ngKp>,91,12,4,20,0,69,38
